"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"881","코스닥","104620","노랑풍선","기타서비스",21250,650,101270062500
"882","코스닥","268600","셀리버리","기타서비스",50000,2800,391005350000
"883","코스닥","226950","올릭스","기타서비스",59300,0,385801115300
"884","코스닥","038870","에코바이오","기타서비스",6200,110,71988162800
"885","코스닥","900310","컬러레이","기타서비스",1810,0,9.774e+10
"886","코스닥","072990","에이치시티","기타서비스",10650,500,73161783150
"887","코스닥","230360","에코마케팅","기타서비스",42100,-300,681975247700
"888","코스닥","142760","바이오리더스","기타서비스",11000,-300,194512835000
"889","코스닥","144510","녹십자랩셀","기타서비스",38300,250,404220268200
"890","코스닥","115180","큐리언트","기타서비스",21750,-100,185766010500
"891","코스닥","047920","씨트리","기타서비스",4780,70,66195222940
"892","코스닥","133750","메가엠디","기타서비스",2180,40,48763532740
"893","코스닥","185490","아이진","기타서비스",11850,-150,130890466650
"894","코스닥","141080","레고켐바이오","기타서비스",51500,-300,545877443000
"895","코스닥","001000","신라섬유","기타서비스",2225,20,54017526500
"896","코스닥","187220","디티앤씨","기타서비스",10950,-100,110906166150
"897","코스닥","084650","랩지노믹스","기타서비스",6260,30,56986626700
"898","코스닥","090850","이지웰페어","기타서비스",8650,50,94294515000
"899","코스닥","168330","내츄럴엔도텍","기타서비스",6240,120,128954729280
"900","코스닥","089600","나스미디어","기타서비스",40800,-200,357191392800
"901","코스닥","057030","와이비엠넷","기타서비스",4095,5,66800494215
"902","코스닥","037350","성도이엔지","기타서비스",5570,40,86167900000
"903","코스닥","022100","포스코 ICT","기타서비스",5550,60,843792745950
"904","코스닥","127120","디엔에이링크","기타서비스",4100,70,47053818100
"905","코스닥","130580","나이스디앤비","기타서비스",8130,130,1.25202e+11
"906","코스닥","123570","이엠넷","기타서비스",3220,-5,71728971160
"907","코스닥","109820","진매트릭스","기타서비스",3490,-35,61913140950
"908","코스닥","067630","에이치엘비생명과학","기타서비스",15900,0,744030498900
"909","코스닥","092130","이크레더블","기타서비스",17950,-150,216182620000
"910","코스닥","080160","모두투어","기타서비스",20900,400,3.9501e+11
"911","코스닥","039310","세중","기타서비스",3540,-40,64150701180
"912","코스닥","020710","시공테크","기타서비스",6450,60,129309406500
"913","코스닥","083790","크리스탈","기타서비스",15850,100,641322937750
"914","코스닥","084990","헬릭스미스","기타서비스",190700,2800,3042858782000
"915","코스닥","067900","와이엔텍","기타서비스",7560,10,137589422040
"916","코스닥","029960","코엔텍","기타서비스",11400,50,5.7e+11
"917","코스닥","068930","디지털대성","기타서비스",9960,-440,224545441080
"918","코스닥","034950","한국기업평가","기타서비스",62700,500,284690227800
"919","코스닥","049720","고려신용정보","기타서비스",4515,-25,64564500000
"920","코스닥","039830","오로라","기타서비스",13300,1000,143146437000
"921","코스닥","037440","희림","기타서비스",4285,0,59657805375
"922","코스닥","034810","해성산업","기타서비스",11250,100,1.10025e+11
"923","코스닥","030190","NICE평가정보","기타서비스",16850,750,1023044717000
"924","코스닥","010470","오리콤","기타서비스",5280,0,60713400000
"925","코스닥","154030","아시아종묘","농림업",7060,150,65061705340
"926","코스닥","065420","에스아이리소스","광업",639,0,41281932996
"927","코스닥","041590","에너전트","건설",1635,55,72716281650
"928","코스닥","226360","이엑스티","건설",4035,250,109036086090
"929","코스닥","076080","웰크론한텍","건설",2315,-115,45147164725
"930","코스닥","007680","대원","건설",14000,-250,1.547e+11
"931","코스닥","078940","코드네이처","건설",1490,0,75552093470
"932","코스닥","044180","KD건설","건설",99,0,38784885480
"933","코스닥","066620","국보디자인","건설",14950,50,1.12125e+11
"934","코스닥","091590","남화토건","건설",8950,0,1.05073e+11
"935","코스닥","046940","우원개발","건설",3965,55,67899344305
"936","코스닥","042940","상지카일룸","건설",1825,-45,74053696600
"937","코스닥","026150","특수건설","건설",5460,90,81871684440
"938","코스닥","025950","동신건설","건설",5980,30,5.0232e+10
"939","코스닥","021320","KCC건설","건설",7070,-30,1.51298e+11
"940","코스닥","017000","신원종합개발","건설",3930,15,39567346110
"941","코스닥","016250","이테크건설","건설",108000,1000,3.024e+11
"942","코스닥","013120","동원개발","건설",4755,85,431792515500
"943","코스닥","011560","세보엠이씨","건설",10100,0,1.06353e+11
"944","코스닥","011370","서한","건설",1615,25,162945206975
"945","코스닥","002290","삼일기업공사","건설",3185,20,3.9494e+10
"946","코스닥","001840","이화공영","건설",5290,50,104772470400
"947","코스닥","121440","골프존뉴딘홀딩스","유통",3740,155,160209699320
"948","코스닥","109960","에이프로젠 H&G","유통",711,3,127052299287
"949","코스닥","080440","에스제이케이","유통",2050,85,19267353450
"950","코스닥","066910","손오공","유통",2355,25,51565459155
"951","코스닥","057880","토필드","유통",2135,-80,83260858100
"952","코스닥","035080","인터파크홀딩스","유통",2345,10,137182500000
"953","코스닥","033290","코웰패션","유통",7230,-220,654316691820
"954","코스닥","064800","필링크","유통",1630,50,103959432590
"955","코스닥","106190","하이텍팜","유통",14500,550,102787339000
"956","코스닥","064090","에프앤리퍼블릭","유통",1335,20,86346008430
"957","코스닥","058530","슈펙스비앤피","유통",831,-6,52130159040
"958","코스닥","025870","신라에스지","유통",5640,-90,2.256e+10
"959","코스닥","091990","셀트리온헬스케어","유통",57300,-200,8240774150400
"960","코스닥","250000","보라티알","유통",6540,10,44149793820
"961","코스닥","056730","포스링크","유통",1460,0,67399247280
"962","코스닥","051390","YW","유통",4030,135,45762133040
"963","코스닥","044960","이글벳","유통",9040,350,114282622320
"964","코스닥","019660","글로본","유통",2740,15,79687792640
"965","코스닥","004590","한국가구","유통",4480,-20,6.72e+10
"966","코스닥","140070","서플러스글로벌","유통",2590,50,95798920000
"967","코스닥","141020","포티스","유통",1025,25,52710479450
"968","코스닥","007720","대명코퍼레이션","유통",1965,5,198072884250
"969","코스닥","142210","유니트론텍","유통",7040,-60,69920928000
"970","코스닥","214450","파마리서치프로덕트","유통",48750,-800,461478078750
"971","코스닥","074430","아미노로직스","유통",1900,35,166871003600
"972","코스닥","037370","EG","유통",10300,250,7.725e+10
"973","코스닥","039980","리노스","유통",1750,10,69302980250
"974","코스닥","108790","인터파크","유통",5540,-100,183681359200
"975","코스닥","032685","소프트센우","유통",24050,-100,3435710850
"976","코스닥","032680","소프트센","유통",1565,35,51413500505
"977","코스닥","031860","엔에스엔","유통",4400,0,100895418800
"978","코스닥","016920","카스","유통",1700,-20,36505990400
"979","코스닥","065150","MP그룹","유통",1315,0,106263055205
"980","코스닥","067990","도이치모터스","유통",11450,450,321027600250
"981","코스닥","036620","버추얼텍","유통",1010,0,39850905420
"982","코스닥","043090","팜스웰바이오","유통",3010,20,87249945930
"983","코스닥","065170","넥스트BT","유통",1785,80,110502254625
"984","코스닥","063170","서울옥션","유통",7620,80,128911350000
"985","코스닥","069920","아이에스이커머스","유통",4060,55,103587217580
"986","코스닥","039740","한국정보공학","유통",3520,25,28224757440
"987","코스닥","024950","삼천리자전거","유통",5980,10,79375990460
"988","코스닥","093520","매커스","유통",4690,125,75804901480
"989","코스닥","038070","서린바이오","유통",9480,50,69208891680
"990","코스닥","033320","제이씨현시스템","유통",5350,150,102262211200
"991","코스닥","051380","피씨디렉트","유통",5300,50,43008694400
"992","코스닥","013990","아가방컴퍼니","유통",3355,15,110337683280
"993","코스닥","051500","CJ프레시웨이","유통",27550,250,327062194300
"994","코스닥","032190","다우데이타","유통",9520,20,3.64616e+11
"995","코스닥","031330","에스에이엠티","유통",2055,125,205489862685
"996","코스닥","024060","흥구석유","유통",5940,140,8.91e+10
"997","코스닥","019010","베뉴지","유통",2395,45,1.15439e+11
"998","코스닥","016670","포비스티앤씨","유통",1550,20,62120989900
"999","코스닥","014190","원익큐브","유통",2375,105,84074776750
"1000","코스닥","012700","리드코프","유통",5630,10,150598164900
"1001","코스닥","006730","서부T&D","유통",8810,170,488416559230
"1002","코스닥","000440","중앙에너비스","유통",6880,80,42842654400
"1003","코스닥","052300","W홀딩컴퍼니","운송",453,8,59934480288
"1004","코스닥","032280","삼일","운송",2410,10,39074751900
"1005","코스닥","024800","유성티엔에스","운송",3055,45,83137486900
"1006","코스닥","003100","선광","운송",17100,100,1.1286e+11
"1007","코스닥","317030","케이비17호스팩","금융",2090,5,11413490000
"1008","코스닥","100790","미래에셋벤처투자","금융",6210,0,190443405150
"1009","코스닥","307870","골든브릿지이안5호","금융",2070,15,9832500000
"1010","코스피","900140","엘브이엠씨홀딩스","유통업",2460,30,125756279940
"1011","코스닥","900100","뉴프라이드","유통",1730,-15,157803645400
"1012","코스피","123890","한국자산신탁","금융업",4160,40,469469524160
"1013","코스피","126560","현대에이치씨엔","서비스업",3970,25,448120086120
"1014","코스피","085620","미래에셋생명","금융업",4655,0,824010359795
"1015","코스닥","086040","바이오톡스텍","기타서비스",7070,60,103134494610
"1016","코스피","175330","JB금융지주","금융업",5740,60,1130681811560
"1017","코스피","139130","DGB금융지주","금융업",8300,40,1403910413900
"1018","코스피","138930","BNK금융지주","금융업",7070,-40,2304362189220
"1019","코스피","032830","삼성생명","금융업",81400,-400,1.628e+13
"1020","코스닥","032860","GMR 머티리얼즈","기타서비스",551,4,37224920840
"1021","코스닥","032980","바이온","유통",1370,20,65218297890
"1022","코스닥","032940","원익","유통",4170,20,74786581440
"1023","코스피","094800","맵스리얼티1","금융업",4490,10,416826146190
"1024","코스피","094280","효성ITX","서비스업",10350,50,119627370000
"1025","코스닥","094850","참좋은여행","기타서비스",7220,370,1.0108e+11
"1026","코스닥","094820","일진파워","건설",6570,70,99067118130
"1027","코스피","099350","하나니켈2호","금융업",1595,5,5237980000
"1028","코스피","099340","하나니켈1호","금융업",810,-3,18432522000
"1029","코스닥","099220","SDN","유통",1450,20,61502427150
"1030","코스피","096300","베트남개발1","금융업",426,0,55120554498
"1031","코스피","095720","웅진씽크빅","서비스업",2785,165,373672495680
"1032","코스닥","095700","제넥신","기타서비스",66000,-700,1356427644000
"1033","코스닥","096240","청담러닝","기타서비스",20900,100,160400205900
"1034","코스피","307950","현대오토에버","서비스업",61600,400,1.2936e+12
"1035","코스닥","307930","컴퍼니케이","금융",12600,-600,1.96686e+11
"1036","코스닥","307750","대신밸런스제6호스팩","금융",2095,-10,10495950000
"1037","코스피","035720","카카오","서비스업",120000,-500,10008224760000
"1038","코스피","035510","신세계 I&C","서비스업",123500,0,2.1242e+11
"1039","코스닥","035610","솔본","기타서비스",4675,75,127842535975
"1040","코스닥","035890","서희건설","건설",1315,45,228110084675
"1041","코스피","159650","하이골드8호","서비스업",1745,15,26010846105
"1042","코스닥","159580","제로투세븐","유통",12400,900,248404686400
"1043","코스피","053210","스카이라이프","서비스업",10650,250,509303937900
"1044","코스닥","053580","웹케시","금융",59100,-1600,399732010500
"1045","코스피","058860","KTis","서비스업",2405,25,83698810000
"1046","코스피","058850","KTcs","서비스업",2280,20,97321800000
"1047","코스닥","060150","인선이엔티","기타서비스",8620,-60,330932850840
"1048","코스피","053690","한미글로벌","서비스업",10950,350,119985172500
"1049","코스피","078000","텔코웨어","서비스업",17100,100,165916272600
"1050","코스닥","299660","셀리드","기타서비스",36400,-400,348118388800
"1051","코스닥","217330","싸이토젠","기타서비스",12050,0,67888061200
"1052","코스닥","217600","켐온","기타서비스",1525,-15,97388543500
"1053","코스닥","217620","디딤","숙박·음식",2670,15,98795086350
"1054","코스닥","245620","EDGC","기타서비스",6740,160,243805615600
"1055","코스닥","038340","UCI","기타서비스",1830,30,25786685550
"1056","코스닥","038390","레드캡투어","기타서비스",17500,350,150315900000
"1057","코스닥","038290","마크로젠","기타서비스",31650,750,335662619100
"1058","코스닥","038530","골드퍼시픽","유통",2640,30,82103031120
"1059","코스닥","038620","위즈코프","유통",1250,10,48538465000
"1060","코스닥","054800","아이디스홀딩스","기타서비스",13500,50,139694706000
"1061","코스닥","054930","유신","기타서비스",21550,950,6.465e+10
"1062","코스닥","054940","엑사이엔씨","건설",1465,15,48599247820
"1063","코스닥","045970","코아시아","기타서비스",6400,330,126155865600
"1064","코스닥","046120","오르비텍","기타서비스",4295,65,102180511035
"1065","코스닥","151860","KG ETS","기타서비스",3625,-15,1.305e+11
"1066","코스닥","215380","우정바이오","기타서비스",2905,75,72943710455
"1067","코스닥","215600","신라젠","기타서비스",54500,-300,3841166812500
"1068","코스닥","216050","인크로스","기타서비스",24600,800,198196714200
"1069","코스닥","215480","토박스코리아","유통",1260,55,51487053660
"1070","코스닥","204840","지엘팜텍","기타서비스",2400,-5,85882375200
"1071","코스닥","180400","캔서롭","기타서비스",7740,0,171289543680
"1072","코스닥","225330","씨엠에스에듀","기타서비스",6280,-20,117025463840
"1073","코스닥","215200","메가스터디교육","기타서비스",36200,-1150,427952056000
"1074","코스닥","196170","알테오젠","기타서비스",43100,1100,585179518100
"1075","코스닥","043910","자연과환경","기타서비스",1400,0,47529099800
"1076","코스닥","043710","서울리거","유통",2785,170,69946132780
"1077","코스닥","045100","한양이엔지","기타서비스",13400,150,2.412e+11
"1078","코스닥","140410","메지온","기타서비스",112000,1500,969298624000
"1079","코스닥","040420","정상제이엘에스","기타서비스",7600,-140,119149395200
"1080","코스닥","050540","한국코퍼레이션","기타서비스",2300,-60,89206863900
"1081","코스닥","050120","라이브플렉스","유통",861,12,73460430456
"1082","코스닥","036120","SCI평가정보","기타서비스",2595,30,92122500000
"1083","코스닥","036190","금화피에스시","건설",33250,200,1.995e+11
"1084","코스닥","036030","KTH","유통",4395,20,156967521690
"1085","코스닥","036180","영인프런티어","유통",12200,900,214724160200
"1086","코스닥","054050","농우바이오","농림업",11350,100,181946867350
"1087","코스닥","053050","지에스이","전기,가스,수도",1555,10,46630713335
"1088","코스닥","060370","KT서브마린","건설",4015,85,87928500000
"1089","코스닥","060560","홈센타홀딩스","유통",1320,10,112349182440
"1090","코스닥","060280","큐렉소","유통",6480,-80,216154999440
"1091","코스닥","060590","씨티씨바이오","유통",7660,0,147918598520
"1092","코스닥","065660","안트로젠","유통",55000,1100,475765235000
"1093","코스닥","065650","메디프론","유통",4485,50,132034421805
"1094","코스닥","290720","푸드나무","유통",23500,-50,159941799000
"1095","코스닥","048910","대원미디어","유통",8250,230,103776304500
"1096","코스닥","950170","JTC","유통",7590,10,265691874030
"1097","코스닥","066430","와이오엠","유통",7170,70,82910538780
"1098","코스닥","219550","MP한강","유통",1115,50,63366866050
"1099","코스닥","220630","해마로푸드서비스","유통",2580,-5,244299580800
"1100","코스닥","131220","대한과학","유통",5070,20,37794264300
"1101","코스닥","322780","DB금융스팩7호","금융",2400,-130,1.092e+10
"1102","코스닥","321260","유진스팩4호","금융",3740,-135,13052600000
"1103","코스닥","319400","엔에이치스팩14호","금융",2060,5,17757200000
"1104","코스닥","317320","한화에스비아이스팩","금융",4820,-130,21015200000
"1105","코스닥","317240","하이제4호스팩","금융",2085,0,9.174e+09
"1106","코스닥","313750","유안타제4호스팩","금융",2090,10,9718500000
"1107","코스닥","311270","키움제5호스팩","금융",2140,-15,7.704e+09
"1108","코스닥","310840","엔에이치스팩13호","금융",2140,0,7318800000
"1109","코스닥","310870","한국제8호스팩","금융",2190,0,7489800000
"1110","코스닥","310200","미래에셋대우스팩2호","금융",2365,95,7213250000
"1111","코스닥","309930","삼성머스트스팩3호","금융",2130,5,9776700000
"1112","코스닥","307180","신영스팩4호","금융",2160,0,9406800000
"1113","코스닥","307070","SK4호스팩","금융",2085,-5,10758600000
"1114","코스닥","307280","교보8호스팩","금융",2120,0,7886400000
"1115","코스닥","307160","하나머스트제6호스팩","금융",2145,35,9845550000
"1116","코스닥","900340","윙입푸드","금융",2065,30,83444781175
"1117","코스닥","027360","아주IB투자","금융",1250,20,148392562500
"1118","코스닥","306620","DB금융스팩6호","금융",2080,0,10067200000
"1119","코스닥","293580","나우아이비캐피탈","금융",4855,120,46025400000
"1120","코스닥","299170","IBKS제10호스팩","금융",2135,0,9244550000
"1121","코스닥","291230","삼성스팩2호","금융",2085,5,15741750000
"1122","코스닥","284620","하나금융11호스팩","금융",2140,-5,11558140000
"1123","코스닥","291210","한국제7호스팩","금융",2095,-5,10600700000
"1124","코스닥","281410","한국제6호스팩","금융",2130,0,9606300000
"1125","코스닥","281740","동부스팩5호","금융",2130,-5,10309200000
"1126","코스닥","279410","한화에이스스팩4호","금융",2125,15,7426875000
"1127","코스닥","273060","엔에이치스팩12호","금융",2155,0,16184050000
"1128","코스닥","271740","한국제5호스팩","금융",2165,-10,8.66e+09
"1129","코스닥","900070","글로벌에스엠","금융",746,-7,40093000128
"1130","코스닥","900250","크리스탈신소재","금융",2050,-55,138956896600
"1131","코스닥","900120","씨케이에이치","금융",423,-2,46701085311
"1132","코스닥","078070","유비쿼스홀딩스","금융",45100,2350,843217922800
"1133","코스닥","054620","APS홀딩스","금융",4000,45,81576884000
"1134","코스닥","042370","비츠로테크","금융",5760,130,128758308480
"1135","코스닥","039020","이건홀딩스","금융",3140,20,70915986260
"1136","코스닥","030530","원익홀딩스","금융",3885,20,300069556185
"1137","코스닥","028080","휴맥스홀딩스","금융",3410,30,42889295460
"1138","코스닥","014470","부방","금융",2835,-25,134077044150
"1139","코스닥","003380","하림지주","금융",11750,50,1099614326500
"1140","코스닥","900300","오가닉티코스메틱","금융",2355,-20,134058375000
"1141","코스닥","900290","GRT","금융",2235,0,150583125000
"1142","코스닥","900260","로스웰","금융",1250,90,113476562500
"1143","코스닥","900270","헝셩그룹","금융",1145,15,9.16e+10
"1144","코스닥","900110","이스트아시아홀딩스","금융",230,0,25070157780
"1145","코스닥","900080","에스앤씨엔진그룹","금융",501,18,62003556093
"1146","코스닥","267320","교보7호스팩","금융",2225,10,8944500000
"1147","코스닥","265920","한화수성스팩","금융",2095,5,9301800000
"1148","코스닥","265480","미래에셋대우스팩1호","금융",2160,0,10454400000
"1149","코스닥","241520","DSC인베스트먼트","금융",3930,150,70816175190
"1150","코스닥","246690","TS인베스트먼트","금융",2280,45,51119889120
"1151","코스닥","038160","팍스넷","금융",6550,210,72557762550
"1152","코스닥","023460","CNH","금융",1480,45,5.5056e+10
"1153","코스닥","205470","휴마시스","금융",1845,-20,51737506605
"1154","코스닥","204620","글로벌텍스프리","금융",4365,170,162614661570
"1155","코스닥","078020","이베스트투자증권","금융",5560,0,308475416400
"1156","코스닥","041190","우리기술투자","금융",3765,-5,3.1626e+11
"1157","코스닥","027830","대성창투","금융",1780,-15,7.12e+10
"1158","코스닥","023760","한국캐피탈","금융",727,8,122288361752
"1159","코스닥","021880","메이슨캐피탈","금융",380,5,37690075040
"1160","코스닥","021080","에이티넘인베스트","금융",2145,30,1.0296e+11
"1161","코스닥","019590","엠벤처투자","금융",1160,0,69764928800
"1162","코스닥","019570","제미니투자","금융",800,-35,42291862400
"1163","코스닥","019550","SBI인베스트먼트","금융",774,6,125439529050
"1164","코스닥","016600","큐캐피탈","금융",733,10,102618770026
"1165","코스닥","007330","푸른저축은행","금융",8390,40,126544692000
"1166","코스닥","297570","IBKS제9호스팩","금융",2935,0,8100600000
"1167","코스닥","250930","케이비제10호스팩","금융",2865,70,14926650000
"1168","코스닥","232330","SK3호스팩","금융",2105,0,7.578e+09
"1169","코스닥","299900","위지윅스튜디오","오락·문화",20200,150,179120672000
"1170","코스닥","111710","남화산업","오락·문화",8530,70,175615640000
"1171","코스닥","018700","바른손","오락·문화",2585,40,42438888525
"1172","코스닥","078860","아이오케이","오락·문화",1740,5,69160940580
"1173","코스닥","052190","이에스에이","오락·문화",2350,0,66152859550
"1174","코스닥","036260","이매진아시아","오락·문화",2220,0,79207637520
"1175","코스닥","206560","덱스터","오락·문화",8200,200,202068737800
"1176","코스닥","204630","화이브라더스코리아","오락·문화",3190,40,91276985250
"1177","코스닥","032800","판타지오","오락·문화",794,-1,57726930742
"1178","코스닥","182360","큐브엔터","오락·문화",4290,70,114001460430
"1179","코스닥","160550","NEW","오락·문화",5920,280,165204147520
"1180","코스닥","173940","에프엔씨엔터","오락·문화",8030,-70,115349986400
"1181","코스닥","060300","레드로버","오락·문화",1190,50,56688860620
"1182","코스닥","054780","키이스트","오락·문화",3420,95,291300637500
"1183","코스닥","046140","SBS콘텐츠허브","오락·문화",6030,460,129425236650
"1184","코스닥","041510","에스엠","오락·문화",47800,2450,1117645307800
"1185","코스닥","035900","JYP Ent.","오락·문화",26300,100,933189539600
"1186","코스닥","122870","와이지엔터테인먼트","오락·문화",32250,350,586872890250
"1187","코스닥","058420","제이웨이","오락·문화",1280,-5,23723788800
"1188","코스닥","046390","삼화네트웍스","오락·문화",1870,25,80499634710
"1189","코스닥","047820","초록뱀","오락·문화",1430,-10,109246039760
"1190","코스닥","068050","팬엔터테인먼트","오락·문화",4365,10,59988181905
"1191","코스닥","025980","아난티","오락·문화",15250,450,1255393953750
"1192","코스닥","034230","파라다이스","오락·문화",16450,150,1496006954400
"1193","코스닥","035480","마제스타","오락·문화",1475,0,67155378250
"1194","코스닥","036420","제이콘텐트리","오락·문화",4965,120,715302495630
"1195","코스닥","051780","큐로홀딩스","통신방송서비스",603,26,38239976439
"1196","코스닥","048550","SM C&C","통신방송서비스",1830,75,172131677580
"1197","코스닥","039290","인포뱅크","통신방송서비스",7650,130,66508931700
"1198","코스닥","122450","KMH","통신방송서비스",6900,390,156213674700
"1199","코스닥","033830","티비씨","통신방송서비스",1120,10,1.12e+11
"1200","코스닥","058400","KNN","통신방송서비스",883,17,116935442760
"1201","코스닥","115310","인포바인","통신방송서비스",22650,100,72318799950
"1202","코스닥","036630","세종텔레콤","통신방송서비스",514,7,308567628764
"1203","코스닥","063570","한국전자금융","통신방송서비스",8750,240,303150120000
"1204","코스닥","039340","한국경제TV","통신방송서비스",6420,-170,1.4766e+11
"1205","코스닥","066790","씨씨에스","통신방송서비스",423,0,36193713705
"1206","코스닥","065530","전파기지국","통신방송서비스",4805,85,253992300000
"1207","코스닥","039420","케이엘넷","통신방송서비스",2935,25,70894132550
"1208","코스닥","052600","한네트","통신방송서비스",3240,15,37466388000
"1209","코스닥","040300","YTN","통신방송서비스",1980,-10,8.316e+10
"1210","코스닥","036800","나이스정보통신","통신방송서비스",20950,200,2.095e+11
"1211","코스닥","035760","CJ ENM","통신방송서비스",189000,300,4144610106000
"1212","코스닥","028150","GS홈쇼핑","통신방송서비스",172000,700,1.12875e+12
"1213","코스닥","025770","한국정보통신","통신방송서비스",9080,90,352419706440
"1214","코스닥","094840","슈프리마에이치큐","IT S/W & SVC",8450,210,88487048000
"1215","코스닥","060570","드림어스컴퍼니","IT S/W & SVC",7360,100,410845791040
"1216","코스닥","042420","네오위즈홀딩스","IT S/W & SVC",13400,100,118682004400
"1217","코스닥","299910","베스파","IT S/W & SVC",21400,400,170911549400
"1218","코스닥","108490","로보티즈","IT S/W & SVC",15300,150,172140300000
"1219","코스닥","173130","오파스넷","IT S/W & SVC",13500,900,54349677000
"1220","코스닥","042000","카페24","IT S/W & SVC",60800,4800,573380297600
"1221","코스닥","219420","링크제니시스","IT S/W & SVC",5590,130,5.59e+10
"1222","코스닥","215100","로보로보","IT S/W & SVC",4030,405,71727769620
"1223","코스닥","234300","에스트래픽","IT S/W & SVC",8140,90,97038405200
"1224","코스닥","138580","비즈니스온","IT S/W & SVC",15350,150,146514829000
"1225","코스닥","038540","상상인","IT S/W & SVC",21750,-100,1009406037750
"1226","코스닥","225570","넷게임즈","IT S/W & SVC",8560,130,205469343680
"1227","코스닥","089230","THE E&M","IT S/W & SVC",1170,-5,107477346600
"1228","코스닥","077280","한컴지엠디","IT S/W & SVC",2310,50,27180243090
"1229","코스닥","056000","신스타임즈","IT S/W & SVC",2280,-10,31957848000
"1230","코스닥","250060","모비스","IT S/W & SVC",2710,110,87184260940
"1231","코스닥","201490","미투온","IT S/W & SVC",8060,350,251937626200
"1232","코스닥","195440","퓨전데이타","IT S/W & SVC",833,71,31406914707
"1233","코스닥","220180","핸디소프트","IT S/W & SVC",4370,90,67600823520
"1234","코스닥","206400","엔터메이트","IT S/W & SVC",791,19,65901860465
"1235","코스닥","213090","미래테크놀로지","IT S/W & SVC",9010,30,55148299880
"1236","코스닥","207760","미스터블루","IT S/W & SVC",3280,270,80376413120
"1237","코스닥","205500","액션스퀘어","IT S/W & SVC",1475,60,39066084475
"1238","코스닥","094360","칩스앤미디어","IT S/W & SVC",11700,500,86762835900
"1239","코스닥","127710","아시아경제","IT S/W & SVC",2100,95,53056579800
"1240","코스닥","067730","로지시스","IT S/W & SVC",3040,25,28396402880
"1241","코스닥","214180","민앤지","IT S/W & SVC",24600,800,292411048800
"1242","코스닥","205100","엑셈","IT S/W & SVC",3220,190,109100919060
"1243","코스닥","184230","SGA솔루션즈","IT S/W & SVC",1445,30,48992866610
"1244","코스닥","215000","골프존","IT S/W & SVC",70500,900,442416757500
"1245","코스닥","124500","아이티센","IT S/W & SVC",4950,170,80145078750
"1246","코스닥","194510","파티게임즈","IT S/W & SVC",536,0,13125755600
"1247","코스닥","192250","케이사인","IT S/W & SVC",1545,15,99917092065
"1248","코스닥","194480","데브시스터즈","IT S/W & SVC",8760,130,98150281200
"1249","코스닥","042510","라온시큐어","IT S/W & SVC",3465,130,110220305580
"1250","코스닥","053300","한국정보인증","IT S/W & SVC",3790,55,118115350000
"1251","코스닥","131370","알서포트","IT S/W & SVC",4430,430,235973177690
"1252","코스닥","085810","알티캐스트","IT S/W & SVC",2170,50,46054257200
"1253","코스닥","123420","선데이토즈","IT S/W & SVC",20350,750,194746284700
"1254","코스닥","150900","파수닷컴","IT S/W & SVC",4540,-30,43435206040
"1255","코스닥","153460","네이블","IT S/W & SVC",3895,55,25434404530
"1256","코스닥","143240","사람인에이치알","IT S/W & SVC",23800,50,276895459400
"1257","코스닥","131090","시큐브","IT S/W & SVC",1530,40,5.814e+10
"1258","코스닥","139670","키네마스터","IT S/W & SVC",11350,950,79641939850
"1259","코스닥","139050","데일리블록체인","IT S/W & SVC",1200,55,53387325600
"1260","코스닥","136540","윈스","IT S/W & SVC",17050,300,206101474150
"1261","코스닥","089150","케이씨티","IT S/W & SVC",2645,70,45361750000
"1262","코스닥","093320","케이아이엔엑스","IT S/W & SVC",43150,-700,2.10572e+11
"1263","코스닥","119860","다나와","IT S/W & SVC",25650,-1700,335369184300
"1264","코스닥","041460","한국전자인증","IT S/W & SVC",4220,55,90558030780
"1265","코스닥","067920","이글루시큐리티","IT S/W & SVC",4645,185,51076972755
"1266","코스닥","111820","지와이커머스","IT S/W & SVC",2250,0,46253270250
"1267","코스닥","089850","유비벨록스","IT S/W & SVC",6630,40,47177071110
"1268","코스닥","070300","한솔시큐어","IT S/W & SVC",4520,70,33294654480
"1269","코스닥","079970","투비소프트","IT S/W & SVC",3940,-55,104353799840
"1270","코스닥","071200","인피니트헬스케어","IT S/W & SVC",6290,100,153453720820
"1271","코스닥","100030","모바일리더","IT S/W & SVC",35200,0,115586732800
"1272","코스닥","035620","바른손이앤에이","IT S/W & SVC",2680,-10,188651305040
"1273","코스닥","030350","드래곤플라이","IT S/W & SVC",3845,195,61552647895
"1274","코스닥","115500","케이씨에스","IT S/W & SVC",5100,30,6.12e+10
"1275","코스닥","115450","지트리비앤티","IT S/W & SVC",31100,250,762287030700
"1276","코스닥","112040","위메이드","IT S/W & SVC",33950,500,5.7036e+11
"1277","코스닥","108860","셀바스AI","IT S/W & SVC",3780,0,83371472100
"1278","코스닥","104200","NHN벅스","IT S/W & SVC",6700,20,99344585000
"1279","코스닥","049470","SGA","IT S/W & SVC",1000,0,48362249000
"1280","코스닥","063080","게임빌","IT S/W & SVC",43350,550,285901573200
"1281","코스닥","041140","넥슨지티","IT S/W & SVC",13500,100,477539847000
"1282","코스닥","101730","조이맥스","IT S/W & SVC",5460,-160,46438577640
"1283","코스닥","058630","엠게임","IT S/W & SVC",3310,55,64690232870
